Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Greys,1,584.1158783,87188.5017,Financial,194.7052928,No,447.7972861,Yes,Female,After_16:00,0.484801933,0.282838161,7.907789482,4.481160969,4.918385067,5.962762297,3964,3.509755549,613.5773903,5705.127642,72593.56931,Yes,200522.4095,24.77049435,754103.3045,36.75137379,38114.85633,60,30-45,0,942.5390369,18,Car,Industry_or_other,691.0793139,0,No
Yellows,4,128.0988855,17700.28201,Education,42.69962851,No,414.5301171,Yes,Male,By_16:00,0.056846371,0.843230666,4.683526817,3.958807632,6.637508029,2.905415732,3664,9.061498311,576.7823105,5298.865792,66944.40158,Yes,171835.218,24.0162926,666378.2325,25.37034662,1875.957903,100,Below_30,1,859.5745858,14,Foot_or_bicycle,Services_or_Retail,598.0349893,0,No
Reds,8,65.89974201,8898.336114,Healthcare,21.96658067,No,405.0851722,Yes,Female,After_16:00,0.057927314,0.620588089,8.229933146,8.313204593,4.18029394,1.702035777,5231,97.31638313,672.4510591,5395.753841,79969.84011,Yes,164093.9968,25.93166133,905634.5175,41.38072608,514.497247,80,Below_30,1,1065.003763,3,Public_or_other,Hightech,838.5785848,1,No
Browns,5,1146.386539,222252.1737,Healthcare,382.1288462,Yes,581.6157976,No,Female,By_16:00,0.432188905,0.98117214,3.693932667,6.134093271,2.12317691,7.685778937,7138,73.55474338,523.6314721,6863.420921,60646.08344,No,338276.9361,22.88299526,549357.0224,28.81238302,146414.584,80,Below_30,0,722.2146245,17,Motorcycle_or_truck,Public_Sector,385.5694398,1,No
Yellows,10,1015.891665,150992.0695,Environment,338.630555,No,445.8902699,Yes,Male,After_16:00,0.025271118,0.244544113,5.242796189,8.452526191,0.469921443,2.303613375,8710,78.25231676,536.5397467,5531.982192,69576.50604,Yes,198818.1328,23.16332763,577034.959,54.75055247,115019.2833,90,45_and_up,2,942.1094016,5,Motorcycle_or_truck,Student_or_Unemployed,829.2692051,1,No
Yellows,1,716.8247516,119254.495,Social,238.9415839,No,499.0947707,Yes,Male,After_16:00,0.159406797,0.159197469,1.236111384,2.173311645,7.337888731,9.48637343,7283,3.383756056,554.2051548,6099.358017,72298.17367,Yes,249095.5901,23.54156228,615642.6346,66.05444092,57342.02208,70,Below_30,2,972.1104246,3,Foot_or_bicycle,Industry_or_other,846.8326165,0,No
Blues,10,276.5677361,55696.6203,Social,92.18924538,No,604.1552903,No,Male,By_16:00,0.109048907,0.367260691,8.169266325,7.415260649,8.586906798,7.60613445,5615,4.521206487,683.961889,7409.476681,80062.50832,Yes,365003.6148,26.15266505,936877.3177,19.45824618,8601.046209,70,Below_30,3,1003.696822,16,Public_or_other,Services_or_Retail,655.4311853,0,No
Pinks,5,186.4545649,24529.95579,Military,62.15152164,No,394.6798911,Yes,Male,By_16:00,0.371137509,0.651224707,8.720264724,5.912929506,2.066201139,2.964132412,9988,54.1581569,306.3598822,4559.518675,47788.30588,Yes,155772.2164,17.50313921,188837.8677,24.97232945,3934.963164,30,Below_30,2,675.4083429,4,Public_or_other,Hightech,720.4329196,1,Yes
Yellows,1,127.5445275,19202.50343,Social,42.51484249,No,451.6658726,Yes,Female,By_16:00,0.106457241,0.444318577,1.907259061,0.893385336,2.460491827,4.111166368,9098,17.69353794,644.4282133,5805.515152,77192.09436,Yes,204002.0605,25.38559066,831817.9586,70.88538227,1860.026674,70,45_and_up,0,1015.576272,7,Car,Services_or_Retail,780.8485854,0,No
Greys,2,272.9305286,42088.13237,Social,90.97684287,No,462.624675,Yes,Male,By_16:00,0.036625417,0.978024655,4.979110481,4.552733416,6.314169697,3.105227286,3393,61.85038767,601.6036993,5829.454149,73175.74214,Yes,214021.5899,24.52761096,725073.7261,56.09736959,8377.762781,70,45_and_up,2,961.2455082,17,Motorcycle_or_truck,Hightech,747.0794227,1,No
Oranges,2,800.6276005,210503.427,Financial,266.8758668,No,788.7690614,No,Female,By_16:00,0.214324242,0.215404715,9.500262786,1.238123311,7.698425686,5.627049448,6073,36.19617862,828.2329308,9544.156475,95571.7267,Yes,622156.6322,28.77903631,1373429.823,34.61460909,71499.60416,60,30-45,2,1170.02607,15,Public_or_other,Hightech,691.4790521,0,No
Greys,3,201.4620496,42485.60487,Financial,67.15401653,No,632.6591776,No,Male,After_16:00,0.34934903,0.392402197,9.850692486,8.387301073,1.890035931,5.225353707,6564,70.51355741,564.9755001,7456.542776,70447.2526,Yes,400257.635,23.76921328,639667.4648,39.39610072,4586.815953,60,Below_30,0,886.8309674,20,Motorcycle_or_truck,Public_Sector,630.174199,0,No
Greens,7,515.7169207,171298.733,Other,171.9056402,No,996.469533,No,Male,After_16:00,0.340500372,0.503090417,9.696970829,5.919158328,5.836642557,1.832047307,6570,62.10114893,997.2068899,11959.10911,119403.474,Yes,992951.5301,31.57858277,1990836.021,0.2771992,29733.45478,50,30-45,1,1490.327517,9,Motorcycle_or_truck,Hightech,986.3887259,0,Yes
Reds,2,53.85712173,10193.48879,Healthcare,17.95237391,No,567.8072904,No,Female,After_16:00,0.313257002,0.357392692,9.198318443,0.148776518,2.971708754,0.911372029,3034,3.134022024,618.1418921,6914.356688,74802.99704,Yes,322405.119,24.86245949,765459.1666,11.77956194,350.2401029,80,30-45,2,954.3893391,16,Car,Hightech,682.5618145,0,No
Blues,10,427.6308152,85483.02482,Healthcare,142.5436051,No,599.6973683,No,Male,After_16:00,0.621497669,0.347233118,0.266755205,8.806322042,4.663886167,4.77895064,7296,38.10768002,648.1249879,7293.223659,77941.66707,Yes,359636.9335,25.458299,841432.863,83.48567681,20471.22295,80,Below_30,2,988.8651125,16,Public_or_other,Public_Sector,691.165773,3,No
Greens,4,548.0476245,88936.74491,Foreign_Affairs,182.6825415,No,486.8376812,Yes,Female,By_16:00,0.441600213,0.992269966,4.565612057,3.385955489,6.040670949,2.049201468,9099,90.01073225,895.7278683,6659.832549,86414.64252,Yes,237010.9278,29.92871311,1605435.413,45.68502561,33565.59351,40,Below_30,3,995.7121642,5,Car,Industry_or_other,281.7466292,0,Yes
Yellows,10,514.4111952,74863.26892,Education,171.4703984,No,436.5958767,Yes,Male,By_16:00,0.536698237,0.219402463,4.559994729,5.241260792,8.187747276,0.386366411,8475,16.28275341,546.6700652,5459.298898,65993.39847,Yes,190615.9596,23.38097657,598788.0321,66.50378958,29583.56793,100,30-45,2,858.2205452,20,Motorcycle_or_truck,Industry_or_other,645.1157976,3,No
Whites,3,558.056086,182576.5123,Military,186.0186953,No,981.4954994,No,Male,After_16:00,0.294112872,0.650559111,4.546918534,6.606765711,2.879411897,1.366918243,4020,12.36029614,999.2161701,11813.38733,119453.8887,Yes,963333.4153,31.61038073,1998850.064,62.00026888,34798.97371,30,45_and_up,2,1493.773921,6,Public_or_other,Public_Sector,992.6596361,1,Yes
Reds,9,235.6639869,29684.60197,Environment,78.55466231,No,377.8846614,Yes,Male,By_16:00,0.168609413,0.010811752,2.994719311,0.393639479,4.406661328,6.29204564,7071,66.55414363,735.878546,5250.603706,83979.65882,Yes,142796.8173,27.12708141,1084234.76,98.70645711,6259.389634,90,30-45,3,1106.282112,8,Motorcycle_or_truck,Services_or_Retail,812.4059084,1,No
Blues,9,831.165811,171524.6436,Education,277.0552703,No,619.0990099,No,Female,After_16:00,0.215234931,0.835725095,9.5881542,7.907707135,2.191104756,9.906573647,6962,29.42045799,662.1951569,7515.380413,78746.00565,Yes,383283.5841,25.73315288,878296.8076,8.752093301,77046.67809,100,30-45,1,989.314019,9,Public_or_other,Hightech,662.8569536,1,No
Greens,10,240.752082,19041.15829,Foreign_Affairs,80.250694,No,237.2709486,Yes,Male,After_16:00,0.134735742,0.775539884,0.1772804,7.891780247,0.279011445,9.988633506,4784,42.71291879,607.8607615,3588.431009,57811.30805,Yes,56297.50306,24.65483242,739460.5444,99.25340046,6530.424582,40,45_and_up,0,682.7331063,1,Public_or_other,Services_or_Retail,223.8626522,1,Yes
Greys,5,549.377941,77702.2464,Healthcare,183.1259803,No,424.3103369,Yes,Male,After_16:00,0.468451907,0.01533432,1.050428813,4.23839607,0.715284264,9.109086762,6536,26.72181274,602.5205622,5448.144493,72548.72321,Yes,180039.262,24.54629427,727241.314,46.26850258,33728.25065,80,Below_30,0,957.1735073,1,Foot_or_bicycle,Public_Sector,744.9479352,0,No
Greys,6,391.0548912,83672.68532,Social,130.3516304,No,641.8997988,No,Female,After_16:00,0.751867397,0.932169846,8.319150242,5.660572762,2.397466353,8.892271158,6791,55.19251269,614.7239915,7648.445971,75266.53342,Yes,412035.3517,24.79362804,757082.9111,18.1829951,17131.89918,70,45_and_up,1,947.3615182,17,Foot_or_bicycle,Industry_or_other,659.8398921,0,No
Oranges,8,379.7842536,55135.51181,Healthcare,126.5947512,No,435.5276288,Yes,Male,After_16:00,0.236412488,0.980059939,0.253626443,1.184167154,1.338568209,7.776275694,7587,37.45785349,576.2793709,5507.83503,71573.64749,Yes,189684.3155,24.00581952,665426.8904,60.73434146,16162.82578,80,45_and_up,3,954.9721994,5,Public_or_other,Services_or_Retail,785.5360054,2,No
Yellows,4,323.1744918,46390.28107,Healthcare,107.7248306,No,430.6368439,Yes,Female,After_16:00,0.567433277,0.808632164,3.594263732,7.524748228,1.093124175,4.89439952,8782,43.15072421,580.0910705,5466.55058,68574.62932,Yes,185448.0913,24.08507983,674097.4377,61.36461184,11722.36396,80,45_and_up,3,887.8960247,3,Foot_or_bicycle,Industry_or_other,645.5007537,1,No
Yellows,8,430.3185374,69696.40301,Social,143.4395125,No,485.8940317,Yes,Male,By_16:00,0.160164169,0.64749031,1.388726316,0.536508383,4.095815876,1.006317127,9606,66.72547515,584.3694851,6027.679287,73238.79273,Yes,236093.01,24.17373544,684263.8511,65.32905058,20728.33325,70,Below_30,1,970.8053176,19,Car,Services_or_Retail,792.5667557,1,No
Greys,5,1005.279499,160203.9109,Financial,335.0931665,No,478.087669,Yes,Female,After_16:00,0.652557407,0.053952506,1.943932499,5.91454922,5.816822911,3.363844836,5319,14.67771756,613.7510986,6008.378887,74700.3242,Yes,228567.8193,24.77400046,754628.5943,84.80515701,112632.5234,60,45_and_up,0,980.0270587,10,Foot_or_bicycle,Industry_or_other,759.684606,0,No
Reds,6,203.4075345,27800.96589,Environment,67.80251151,No,410.0285561,Yes,Female,By_16:00,0.830105844,0.456579029,4.781924179,6.704647974,3.143259757,2.927151376,9172,60.54906456,729.539204,5559.363969,85762.93115,Yes,168123.4168,27.00998341,1065763.16,19.40463332,4674.983078,90,45_and_up,2,1141.70356,15,Motorcycle_or_truck,Industry_or_other,888.2308424,0,No
Yellows,5,308.5304824,56541.34677,Education,102.8434941,No,549.7804917,No,Female,By_16:00,0.060516842,0.580009762,6.826761165,8.729531907,7.429970605,9.813291472,7572,91.48041382,631.5621811,6760.929279,77270.59947,Yes,302258.5891,25.13090092,797741.5771,62.1420484,10689.62778,100,Below_30,1,1001.630895,14,Public_or_other,Industry_or_other,756.4937671,0,No
Oranges,3,380.5113376,100372.0036,Social,126.8371125,No,791.3456997,No,Male,After_16:00,0.956141921,0.984965044,0.920746436,8.417425144,4.476834952,0.367002068,9517,95.29861524,856.0602855,9625.577568,86055.21914,Yes,626228.0164,29.25850792,1467154.872,59.14349931,16224.49023,70,Below_30,2,1187.139775,17,Motorcycle_or_truck,Services_or_Retail,675.1018965,0,No
Yellows,1,497.1664631,82909.09478,Financial,165.7221544,No,500.2897475,No,Male,After_16:00,0.767912666,0.623546624,5.574936527,6.355043605,6.373172973,2.626354129,8952,45.21352646,563.6126218,6130.122719,71537.78112,Yes,250289.8315,23.74052699,636608.8319,40.49007352,27639.55461,60,45_and_up,0,947.3639358,10,Foot_or_bicycle,Hightech,780.1672029,0,No
Blues,9,575.1349716,112180.2495,Financial,191.7116572,No,585.1509038,No,Male,By_16:00,0.742944765,0.08058472,6.241863319,5.177735707,5.037302601,9.280556429,4771,11.83532211,632.7559844,7117.021007,75267.42212,Yes,342401.5803,25.15464141,801994.5259,79.11503559,36955.07116,60,30-45,1,947.5471721,8,Foot_or_bicycle,Public_Sector,639.1033916,1,No
Reds,5,570.4768758,71299.69979,Social,190.1589586,No,374.9478874,Yes,Female,By_16:00,0.668351724,0.060004065,4.924057126,5.611647726,8.108982733,0.961496204,8695,50.43821698,684.0505464,5117.579967,80251.83005,Yes,140585.9182,26.15435999,937068.0163,78.02476354,36360.58849,70,Below_30,4,1069.52446,10,Motorcycle_or_truck,Public_Sector,832.768359,1,No
Pinks,1,327.6959375,65824.85458,Military,109.2319792,No,602.6152331,No,Male,After_16:00,0.096049221,0.653259954,7.601498344,5.028056591,6.892212166,6.508307531,6888,69.69035789,466.2658626,6958.684056,65156.49984,Yes,363145.1191,21.59319019,436186.0102,5.44997598,12050.85725,30,45_and_up,1,862.7436664,2,Car,Public_Sector,765.6857335,2,Yes
Blues,2,818.3654654,164998.0098,Environment,272.7884885,No,604.8569379,No,Male,By_16:00,0.202360308,0.956777184,3.102138389,5.982527274,9.106595896,7.067622656,7319,21.40605482,681.4666997,7411.502779,80469.26558,Yes,365851.9154,26.10491716,930089.8591,7.527357503,74696.34793,90,30-45,0,1014.44402,16,Public_or_other,Services_or_Retail,681.2765938,1,No
Browns,10,1074.66275,43972.50506,Financial,358.2209167,Yes,122.7524776,Yes,Female,After_16:00,0.855235172,0.395974965,9.592448028,3.178673028,2.60517932,6.3548222,5430,49.60737971,271.2967771,1770.11833,32023.6489,No,15068.17076,16.47108913,147694.5965,27.76328602,128690.4461,60,30-45,3,435.4230997,12,Public_or_other,Public_Sector,357.9615052,0,No
Blues,7,432.6301527,58910.8498,Environment,144.2100509,No,408.5072395,Yes,Female,After_16:00,0.619547828,0.36883725,2.108053553,6.12747137,5.035859582,3.786127814,5190,7.109408872,588.3963502,5261.865095,67925.72725,Yes,166878.1647,24.25688253,693443.7933,8.714527381,20950.74883,90,Below_30,1,872.7856167,13,Car,Industry_or_other,604.7563552,0,No
Reds,10,467.8618444,50508.18623,Healthcare,155.9539481,No,323.8660312,Yes,Female,By_16:00,0.26236543,0.685412434,0.162098869,9.506818783,9.997751731,1.571426233,3549,93.35291085,711.0799244,4660.820161,81567.65584,Yes,104889.2062,26.66608191,1012436.903,86.95060452,24487.58789,80,Below_30,3,1089.218086,1,Motorcycle_or_truck,Services_or_Retail,833.7191024,0,No
Whites,7,1014.389213,188151.3725,Foreign_Affairs,338.1297376,No,556.4472792,No,Male,By_16:00,0.376569277,0.704920387,6.591891786,9.224323339,2.508483091,5.873957791,6332,68.37660787,645.2986089,6855.070009,79684.14206,Yes,309633.5745,25.40272837,834195.7604,21.32739383,114679.8492,40,30-45,2,1040.775424,14,Public_or_other,Public_Sector,808.7238956,1,Yes
Blues,10,728.1123979,137250.488,Education,242.7041326,No,565.5053603,No,Male,By_16:00,0.621619913,0.413271481,1.441360491,2.334321197,2.152492953,8.076836793,7715,8.762750402,645.7669073,6946.587417,75619.51602,Yes,319796.3125,25.41194419,835228.9795,55.76925999,59158.00012,100,30-45,2,949.5792811,20,Car,Public_Sector,623.6770571,0,No
Whites,7,120.7144767,13609.87124,Foreign_Affairs,40.23815889,No,338.2329515,Yes,Male,After_16:00,0.831251027,0.420094034,5.492639404,6.206741768,5.126031705,9.559548493,5475,65.93566551,947.7219361,5277.773387,104532.1402,Yes,114401.5295,30.78509276,1797700.423,83.90510546,1669.347589,40,30-45,1,1385.999672,19,Car,Hightech,998.4532683,0,Yes
Greys,2,320.9825966,49466.77793,Education,106.9941989,No,462.3314016,Yes,Female,By_16:00,0.90579035,0.587786278,3.097200473,5.020840503,7.218422377,5.759383608,3100,70.21778277,604.8564126,5833.026841,72623.45832,Yes,213750.3249,24.59382875,732886.8611,91.68783161,11564.75279,100,30-45,1,946.5889439,6,Public_or_other,Student_or_Unemployed,711.9700648,1,No
Yellows,6,716.8893375,91273.31693,Healthcare,238.9631125,No,381.955675,Yes,Female,By_16:00,0.191915718,0.891639288,3.267476594,5.322554794,3.427000982,6.279438005,4090,53.47320607,557.7858676,4935.128485,64562.10282,Yes,145890.1377,23.61749071,623226.712,11.59654593,57352.33224,80,30-45,3,832.5069123,19,Car,Services_or_Retail,584.6081278,0,No
Blues,4,909.7798461,192024.4165,Healthcare,303.2599487,No,633.2007156,No,Male,By_16:00,0.010049487,0.449334019,9.243286238,1.36538411,3.416799942,3.335618845,8672,20.44659529,670.7797959,7673.566748,80339.71348,Yes,400943.1463,25.8994169,901226.136,77.62044976,92279.85644,80,Below_30,1,1012.95488,15,Foot_or_bicycle,Industry_or_other,691.8659844,1,No
Oranges,6,572.6412985,156522.7813,Healthcare,190.8804328,No,820.0043291,No,Male,By_16:00,0.972980841,0.973611179,2.220199355,6.147661118,2.885930378,0.539542635,9110,88.61604056,848.3370464,9896.717384,97504.23031,Yes,672407.0998,29.12622609,1440863.98,83.9243494,36636.22008,80,30-45,2,1186.747101,10,Foot_or_bicycle,Hightech,682.4866523,0,No
Blues,9,471.8339552,66930.64588,Environment,157.2779851,No,425.556354,Yes,Male,After_16:00,0.126328024,0.621688432,2.946708514,4.437510602,4.014138291,6.550695559,8426,8.497202024,576.5106436,5408.584827,66939.34635,Yes,181098.2104,24.01063605,665755.2109,25.8052042,24903.64257,90,Below_30,1,856.7203635,17,Car,Services_or_Retail,590.6102978,0,No
Reds,7,160.004929,19877.28434,Financial,53.33497633,No,372.6876002,Yes,Female,After_16:00,0.388166288,0.415527008,5.34393166,7.484465095,2.149300354,3.568621678,6917,58.36402709,668.49096,5063.857922,78854.92806,Yes,138896.0474,25.85519213,894970.8391,49.74257066,2907.954677,60,30-45,2,1052.822843,20,Car,Hightech,827.8244372,1,No
Yellows,10,170.8974758,26060.09159,Education,56.96582527,No,457.4688678,Yes,Male,After_16:00,0.021424963,0.81106905,7.423140991,3.640666318,1.874825659,3.324379697,4193,66.48269861,602.404514,5779.497706,70212.19088,Yes,209277.765,24.54393029,726869.1206,71.7562347,3312.071074,100,45_and_up,2,897.538319,4,Public_or_other,Student_or_Unemployed,619.2547393,2,No
Greys,1,317.8998068,65542.13232,Healthcare,105.9666023,No,618.516881,No,Male,After_16:00,0.098676256,0.873018475,4.934822251,3.963708999,9.991297212,3.808261536,4333,6.497584749,587.2695866,7359.707983,72330.98002,Yes,382563.132,24.23364575,691044.6352,58.95320424,11344.8874,80,45_and_up,4,912.8861881,16,Foot_or_bicycle,Student_or_Unemployed,644.9837442,0,No
Oranges,3,162.4107609,25230.76175,Education,54.13692028,No,466.0546188,Yes,Female,After_16:00,0.424629119,0.020369939,8.779317965,2.176347924,8.616584172,3.991950061,6288,33.17176772,596.9103802,5854.366948,74082.9116,Yes,217206.9077,24.43174943,713880.3696,90.65446325,2994.943058,100,Below_30,1,983.9802968,7,Car,Public_Sector,800.3109855,0,No
Blues,9,381.3260885,74245.20594,Social,127.1086962,No,584.1079972,No,Male,After_16:00,0.619589994,0.579893901,8.909262638,1.604690154,1.402804079,4.774679469,5568,81.57804837,640.8588081,7122.797588,76113.78765,Yes,341182.1524,25.31518928,822642.621,26.53934646,16293.72934,70,Below_30,2,959.4282281,8,Public_or_other,Services_or_Retail,648.4890021,1,No
Yellows,5,724.3908144,80956.25903,Social,241.4636048,No,335.2731319,Yes,Male,After_16:00,0.917422878,0.09361105,5.812907903,2.64981536,8.645852841,7.343105222,5206,1.23886799,628.4499523,4609.631224,69066.81966,Yes,112408.073,25.06890409,790813.14,49.59093507,58556.13605,70,45_and_up,3,883.7231449,9,Foot_or_bicycle,Services_or_Retail,569.1817494,0,No
Yellows,1,369.9163279,44969.31126,Education,123.3054426,No,364.6985105,Yes,Male,After_16:00,0.043378946,0.217187181,1.94700117,2.55752224,3.305921925,2.026325613,3700,61.60512178,564.2135039,4775.412113,65187.68052,Yes,133005.0036,23.75317882,637650.66,22.60414059,15337.53762,100,45_and_up,3,845.3647334,2,Public_or_other,Public_Sector,602.2054577,0,No
Reds,5,150.9158448,21202.48639,Healthcare,50.30528159,No,421.4763484,Yes,Female,By_16:00,0.90062858,0.595641009,5.650684065,7.899723258,5.736851071,4.680480394,4226,61.71023869,725.8794569,5666.522397,85203.13032,Yes,177642.3122,26.94215019,1055101.608,46.71771487,2590.926638,80,Below_30,4,1129.519056,19,Car,Public_Sector,868.1598196,4,No
Yellows,1,95.55489945,11181.8755,Environment,31.85163315,No,351.0612926,Yes,Female,After_16:00,0.547457711,0.08453716,3.572964848,2.448622712,7.132374544,1.841786604,7111,71.67348298,560.4053324,4631.423591,65211.03287,Yes,123244.0312,23.67288179,629095.8808,84.11575339,1056.378167,90,Below_30,1,852.7440654,5,Motorcycle_or_truck,Student_or_Unemployed,626.546274,0,No
Reds,10,157.8566294,29787.86333,Healthcare,52.61887647,No,566.1060313,No,Female,By_16:00,0.080433817,0.176662434,5.768698233,7.587359403,7.389409852,1.000034686,8872,93.64424252,605.4647317,6871.989777,74490.73281,Yes,320476.0387,24.60619295,734465.5258,65.27229426,2831.365037,80,45_and_up,0,958.6973778,18,Foot_or_bicycle,Student_or_Unemployed,714.3370322,2,No
Oranges,9,516.8253285,74460.21671,Social,172.2751095,No,432.2169171,Yes,Male,After_16:00,0.649437709,0.693645985,5.890455681,4.06272613,2.613908518,4.035726124,7438,35.96497052,583.7749862,5489.719143,71668.94076,Yes,186811.4634,24.16143593,682794.7406,58.68509617,29860.98846,70,Below_30,3,951.646446,14,Foot_or_bicycle,Student_or_Unemployed,766.0545333,0,No
